x,T
0,0.454148
0.02,0.442966
0.04,0.431901
0.06,0.420952
0.08,0.410119
0.1,0.399398
0.12,0.388789
0.14,0.37829
0.16,0.367898
0.18,0.357614
0.2,0.347433
0.22,0.337356
0.24,0.327379
0.26,0.317501
0.28,0.307719
0.3,0.298033
0.32,0.288439
0.34,0.278935
0.36,0.26952
0.38,0.260191
0.4,0.250945
0.42,0.241782
0.44,0.232697
0.46,0.223689
0.48,0.214756
0.5,0.205894
0.52,0.197102
0.54,0.188377
0.56,0.179716
0.58,0.171117
0.6,0.162577
0.62,0.154094
0.64,0.145665
0.66,0.137287
0.68,0.128957
0.7,0.120674
0.72,0.112433
0.74,0.104233
0.76,0.0960698
0.78,0.0879416
0.8,0.0798452
0.82,0.0717778
0.84,0.0637365
0.86,0.0557184
0.88,0.0477207
0.9,0.0397405
0.92,0.0317749
0.94,0.023821
0.96,0.0158758
0.98,0.00793643
1,0
