x,T
0,0.617737
0.02,0.604381
0.04,0.591083
0.06,0.577841
0.08,0.564655
0.1,0.551525
0.12,0.538448
0.14,0.525424
0.16,0.512452
0.18,0.499532
0.2,0.486662
0.22,0.47384
0.24,0.461067
0.26,0.448341
0.28,0.435661
0.3,0.423027
0.32,0.410436
0.34,0.397887
0.36,0.385381
0.38,0.372915
0.4,0.360488
0.42,0.3481
0.44,0.335749
0.46,0.323434
0.48,0.311154
0.5,0.298907
0.52,0.286693
0.54,0.27451
0.56,0.262357
0.58,0.250233
0.6,0.238136
0.62,0.226066
0.64,0.21402
0.66,0.201999
0.68,0.189999
0.7,0.178021
0.72,0.166063
0.74,0.154123
0.76,0.142201
0.78,0.130295
0.8,0.118403
0.82,0.106524
0.84,0.094658
0.86,0.0828023
0.88,0.070956
0.9,0.0591177
0.92,0.0472861
0.94,0.0354599
0.96,0.0236377
0.98,0.0118182
1,0
