x,T
0,0.485597
0.02,0.47403
0.04,0.462568
0.06,0.451209
0.08,0.439952
0.1,0.428795
0.12,0.417737
0.14,0.406776
0.16,0.395911
0.18,0.38514
0.2,0.374462
0.22,0.363874
0.24,0.353375
0.26,0.342963
0.28,0.332637
0.3,0.322395
0.32,0.312234
0.34,0.302153
0.36,0.29215
0.38,0.282223
0.4,0.272369
0.42,0.262588
0.44,0.252876
0.46,0.243232
0.48,0.233653
0.5,0.224137
0.52,0.214683
0.54,0.205288
0.56,0.195949
0.58,0.186664
0.6,0.177432
0.62,0.168249
0.64,0.159114
0.66,0.150024
0.68,0.140976
0.7,0.131968
0.72,0.122999
0.74,0.114064
0.76,0.105163
0.78,0.0962919
0.8,0.0874489
0.82,0.0786312
0.84,0.0698365
0.86,0.0610622
0.88,0.0523058
0.9,0.0435647
0.92,0.0348364
0.94,0.0261183
0.96,0.0174079
0.98,0.00870269
1,0
