x,T
0,0.423963
0.02,0.413134
0.04,0.402437
0.06,0.391869
0.08,0.381429
0.1,0.371115
0.12,0.360926
0.14,0.350859
0.16,0.340913
0.18,0.331086
0.2,0.321376
0.22,0.311781
0.24,0.302298
0.26,0.292926
0.28,0.283662
0.3,0.274504
0.32,0.26545
0.34,0.256498
0.36,0.247644
0.38,0.238887
0.4,0.230224
0.42,0.221652
0.44,0.213169
0.46,0.204772
0.48,0.196459
0.5,0.188227
0.52,0.180072
0.54,0.171993
0.56,0.163986
0.58,0.156048
0.6,0.148177
0.62,0.14037
0.64,0.132623
0.66,0.124934
0.68,0.1173
0.7,0.109716
0.72,0.102182
0.74,0.0946925
0.76,0.0872453
0.78,0.0798371
0.8,0.0724647
0.82,0.0651249
0.84,0.0578145
0.86,0.0505303
0.88,0.043269
0.9,0.0360274
0.92,0.0288022
0.94,0.0215902
0.96,0.014388
0.98,0.00719233
1,0
