x,T
0,0.587459
0.02,0.574538
0.04,0.561684
0.06,0.548896
0.08,0.536173
0.1,0.523514
0.12,0.510918
0.14,0.498385
0.16,0.485912
0.18,0.473499
0.2,0.461145
0.22,0.448848
0.24,0.436607
0.26,0.424422
0.28,0.41229
0.3,0.400211
0.32,0.388184
0.34,0.376207
0.36,0.364278
0.38,0.352398
0.4,0.340563
0.42,0.328774
0.44,0.317028
0.46,0.305325
0.48,0.293662
0.5,0.282039
0.52,0.270454
0.54,0.258906
0.56,0.247393
0.58,0.235913
0.6,0.224467
0.62,0.21305
0.64,0.201664
0.66,0.190305
0.68,0.178973
0.7,0.167666
0.72,0.156382
0.74,0.14512
0.76,0.133878
0.78,0.122655
0.8,0.111449
0.82,0.10026
0.84,0.0890838
0.86,0.0779207
0.88,0.0667687
0.9,0.0556261
0.92,0.0444914
0.94,0.033363
0.96,0.0222394
0.98,0.0111189
1,0
