x,T
0,0.0601504
0.02,0.055067
0.04,0.0503231
0.06,0.0459043
0.08,0.0417966
0.1,0.0379856
0.12,0.034457
0.14,0.0311964
0.16,0.0281898
0.18,0.0254232
0.2,0.0228826
0.22,0.0205548
0.24,0.0184264
0.26,0.0164846
0.28,0.0147169
0.3,0.0131114
0.32,0.0116563
0.34,0.0103407
0.36,0.0091538
0.38,0.00808556
0.4,0.00712632
0.42,0.006267
0.44,0.005499
0.46,0.00481425
0.48,0.00420521
0.5,0.0036648
0.52,0.00318646
0.54,0.00276409
0.56,0.00239206
0.58,0.00206518
0.6,0.00177868
0.62,0.00152818
0.64,0.0013097
0.66,0.0011196
0.68,0.000954599
0.7,0.000811703
0.72,0.000688223
0.74,0.000581734
0.76,0.000490059
0.78,0.000411245
0.8,0.000343543
0.82,0.000285386
0.84,0.000235372
0.86,0.000192246
0.88,0.000154878
0.9,0.000122246
0.92,9.34235e-05
0.94,6.75582e-05
0.96,4.38587e-05
0.98,2.15783e-05
1,0
