x,T
0,0.751491
0.02,0.736047
0.04,0.720627
0.06,0.705232
0.08,0.689859
0.1,0.67451
0.12,0.659183
0.14,0.643879
0.16,0.628596
0.18,0.613334
0.2,0.598094
0.22,0.582874
0.24,0.567673
0.26,0.552492
0.28,0.53733
0.3,0.522187
0.32,0.507062
0.34,0.491954
0.36,0.476864
0.38,0.46179
0.4,0.446732
0.42,0.43169
0.44,0.416663
0.46,0.401651
0.48,0.386653
0.5,0.371669
0.52,0.356698
0.54,0.34174
0.56,0.326793
0.58,0.311859
0.6,0.296935
0.62,0.282023
0.64,0.26712
0.66,0.252227
0.68,0.237343
0.7,0.222467
0.72,0.2076
0.74,0.19274
0.76,0.177887
0.78,0.16304
0.8,0.1482
0.82,0.133364
0.84,0.118534
0.86,0.103708
0.88,0.0888853
0.9,0.0740662
0.92,0.0592497
0.94,0.0444354
0.96,0.0296227
0.98,0.0148111
1,0
