x,T
0,0.70024
0.02,0.685628
0.04,0.671051
0.06,0.656509
0.08,0.642001
0.1,0.627527
0.12,0.613085
0.14,0.598676
0.16,0.584299
0.18,0.569954
0.2,0.555638
0.22,0.541353
0.24,0.527096
0.26,0.512869
0.28,0.498669
0.3,0.484496
0.32,0.47035
0.34,0.45623
0.36,0.442135
0.38,0.428065
0.4,0.414018
0.42,0.399994
0.44,0.385993
0.46,0.372014
0.48,0.358055
0.5,0.344117
0.52,0.330198
0.54,0.316297
0.56,0.302415
0.58,0.28855
0.6,0.274702
0.62,0.260869
0.64,0.247051
0.66,0.233247
0.68,0.219457
0.7,0.205679
0.72,0.191913
0.74,0.178159
0.76,0.164415
0.78,0.15068
0.8,0.136954
0.82,0.123236
0.84,0.109525
0.86,0.0958201
0.88,0.0821211
0.9,0.0684269
0.92,0.0547368
0.94,0.0410498
0.96,0.0273652
0.98,0.0136822
1,0
