x,T
0,0.711316
0.02,0.696528
0.04,0.681772
0.06,0.667048
0.08,0.652356
0.1,0.637695
0.12,0.623065
0.14,0.608465
0.16,0.593894
0.18,0.579352
0.2,0.564839
0.22,0.550353
0.24,0.535894
0.26,0.521462
0.28,0.507055
0.3,0.492674
0.32,0.478317
0.34,0.463984
0.36,0.449674
0.38,0.435387
0.4,0.421123
0.42,0.406879
0.44,0.392656
0.46,0.378453
0.48,0.36427
0.5,0.350105
0.52,0.335958
0.54,0.321829
0.56,0.307716
0.58,0.293619
0.6,0.279537
0.62,0.26547
0.64,0.251417
0.66,0.237376
0.68,0.223349
0.7,0.209332
0.72,0.195327
0.74,0.181332
0.76,0.167347
0.78,0.15337
0.8,0.139402
0.82,0.125441
0.84,0.111486
0.86,0.0975374
0.88,0.0835939
0.9,0.0696548
0.92,0.0557194
0.94,0.041787
0.96,0.0278568
0.98,0.013928
1,0
