x,T
0,0.524715
0.02,0.512648
0.04,0.50067
0.06,0.488781
0.08,0.476978
0.1,0.46526
0.12,0.453627
0.14,0.442076
0.16,0.430606
0.18,0.419217
0.2,0.407906
0.22,0.396672
0.24,0.385514
0.26,0.374429
0.28,0.363417
0.3,0.352476
0.32,0.341604
0.34,0.330799
0.36,0.320061
0.38,0.309386
0.4,0.298774
0.42,0.288223
0.44,0.27773
0.46,0.267295
0.48,0.256915
0.5,0.246588
0.52,0.236313
0.54,0.226087
0.56,0.215909
0.58,0.205777
0.6,0.195689
0.62,0.185643
0.64,0.175637
0.66,0.165668
0.68,0.155736
0.7,0.145837
0.72,0.13597
0.74,0.126133
0.76,0.116323
0.78,0.10654
0.8,0.0967791
0.82,0.08704
0.84,0.0773203
0.86,0.0676176
0.88,0.05793
0.9,0.0482553
0.92,0.0385913
0.94,0.028936
0.96,0.0192871
0.98,0.00964245
1,0
