x,T
0,0.791319
0.02,0.775202
0.04,0.759103
0.06,0.74302
0.08,0.726954
0.1,0.710904
0.12,0.69487
0.14,0.678851
0.16,0.662848
0.18,0.64686
0.2,0.630886
0.22,0.614927
0.24,0.598981
0.26,0.58305
0.28,0.567131
0.3,0.551226
0.32,0.535333
0.34,0.519453
0.36,0.503584
0.38,0.487727
0.4,0.471882
0.42,0.456047
0.44,0.440223
0.46,0.424409
0.48,0.408605
0.5,0.392811
0.52,0.377026
0.54,0.36125
0.56,0.345482
0.58,0.329722
0.6,0.313971
0.62,0.298226
0.64,0.282489
0.66,0.266758
0.68,0.251033
0.7,0.235315
0.72,0.219602
0.74,0.203894
0.76,0.188191
0.78,0.172493
0.8,0.156799
0.82,0.141108
0.84,0.125421
0.86,0.109737
0.88,0.0940553
0.9,0.078376
0.92,0.0626986
0.94,0.0470226
0.96,0.0313478
0.98,0.0156737
1,0
