x,T
0,0.666667
0.02,0.652578
0.04,0.638533
0.06,0.624532
0.08,0.610572
0.1,0.596655
0.12,0.582778
0.14,0.568941
0.16,0.555144
0.18,0.541386
0.2,0.527665
0.22,0.513982
0.24,0.500335
0.26,0.486723
0.28,0.473146
0.3,0.459603
0.32,0.446093
0.34,0.432615
0.36,0.419169
0.38,0.405753
0.4,0.392367
0.42,0.379009
0.44,0.36568
0.46,0.352377
0.48,0.339101
0.5,0.32585
0.52,0.312623
0.54,0.299419
0.56,0.286238
0.58,0.273079
0.6,0.25994
0.62,0.246821
0.64,0.23372
0.66,0.220637
0.68,0.207571
0.7,0.194521
0.72,0.181485
0.74,0.168464
0.76,0.155455
0.78,0.142459
0.8,0.129473
0.82,0.116497
0.84,0.10353
0.86,0.0905716
0.88,0.0776198
0.9,0.064674
0.92,0.0517332
0.94,0.0387964
0.96,0.0258626
0.98,0.0129308
1,0
