x,T
0,0.481328
0.02,0.469814
0.04,0.458407
0.06,0.447105
0.08,0.435906
0.1,0.424809
0.12,0.413812
0.14,0.402915
0.16,0.392115
0.18,0.38141
0.2,0.3708
0.22,0.360282
0.24,0.349854
0.26,0.339516
0.28,0.329264
0.3,0.319097
0.32,0.309014
0.34,0.299011
0.36,0.289088
0.38,0.279242
0.4,0.269471
0.42,0.259774
0.44,0.250147
0.46,0.240589
0.48,0.231098
0.5,0.221671
0.52,0.212307
0.54,0.203002
0.56,0.193755
0.58,0.184563
0.6,0.175425
0.62,0.166337
0.64,0.157297
0.66,0.148303
0.68,0.139352
0.7,0.130443
0.72,0.121572
0.74,0.112736
0.76,0.103935
0.78,0.0951642
0.8,0.086422
0.82,0.0777058
0.84,0.0690128
0.86,0.0603407
0.88,0.0516867
0.9,0.0430483
0.92,0.034423
0.94,0.0258081
0.96,0.0172011
0.98,0.00859924
1,0
