x,T
0,0.558023
0.02,0.54551
0.04,0.533075
0.06,0.520716
0.08,0.508431
0.1,0.49622
0.12,0.484082
0.14,0.472015
0.16,0.460018
0.18,0.44809
0.2,0.436229
0.22,0.424435
0.24,0.412706
0.26,0.40104
0.28,0.389437
0.3,0.377894
0.32,0.366411
0.34,0.354986
0.36,0.343617
0.38,0.332304
0.4,0.321043
0.42,0.309835
0.44,0.298678
0.46,0.287569
0.48,0.276508
0.5,0.265492
0.52,0.25452
0.54,0.243591
0.56,0.232703
0.58,0.221854
0.6,0.211043
0.62,0.200267
0.64,0.189525
0.66,0.178816
0.68,0.168137
0.7,0.157488
0.72,0.146865
0.74,0.136268
0.76,0.125695
0.78,0.115143
0.8,0.104612
0.82,0.0940982
0.84,0.0836013
0.86,0.0731191
0.88,0.0626496
0.9,0.0521912
0.92,0.041742
0.94,0.0313
0.96,0.0208636
0.98,0.0104309
1,0
