x,T
0,0.756335
0.02,0.740811
0.04,0.72531
0.06,0.709831
0.08,0.694376
0.1,0.678942
0.12,0.66353
0.14,0.64814
0.16,0.63277
0.18,0.617421
0.2,0.602092
0.22,0.586782
0.24,0.571492
0.26,0.55622
0.28,0.540966
0.3,0.525731
0.32,0.510512
0.34,0.495311
0.36,0.480126
0.38,0.464957
0.4,0.449804
0.42,0.434665
0.44,0.419542
0.46,0.404432
0.48,0.389336
0.5,0.374253
0.52,0.359183
0.54,0.344125
0.56,0.329078
0.58,0.314043
0.6,0.299019
0.62,0.284004
0.64,0.269
0.66,0.254004
0.68,0.239018
0.7,0.224039
0.72,0.209068
0.74,0.194105
0.76,0.179148
0.78,0.164197
0.8,0.149252
0.82,0.134312
0.84,0.119377
0.86,0.104446
0.88,0.0895181
0.9,0.0745937
0.92,0.0596719
0.94,0.0447521
0.96,0.0298339
0.98,0.0149167
1,0
