x,T
0,0.242424
0.02,0.233575
0.04,0.224953
0.06,0.216555
0.08,0.208378
0.1,0.200419
0.12,0.192674
0.14,0.185141
0.16,0.177816
0.18,0.170695
0.2,0.163775
0.22,0.157051
0.24,0.150521
0.26,0.144179
0.28,0.138023
0.3,0.132047
0.32,0.126248
0.34,0.120621
0.36,0.115161
0.38,0.109865
0.4,0.104728
0.42,0.0997451
0.44,0.0949115
0.46,0.0902227
0.48,0.0856739
0.5,0.0812602
0.52,0.0769767
0.54,0.0728187
0.56,0.068781
0.58,0.0648586
0.6,0.0610466
0.62,0.0573399
0.64,0.0537334
0.66,0.0502218
0.68,0.0468002
0.7,0.0434633
0.72,0.0402058
0.74,0.0370227
0.76,0.0339085
0.78,0.0308582
0.8,0.0278664
0.82,0.0249278
0.84,0.0220371
0.86,0.0191891
0.88,0.0163785
0.9,0.0135998
0.92,0.0108478
0.94,0.00811716
0.96,0.00540254
0.98,0.0026986
1,0
