x,T
0,0.0310078
0.02,0.0273194
0.04,0.0239842
0.06,0.02098
0.08,0.0182842
0.1,0.0158749
0.12,0.0137302
0.14,0.011829
0.16,0.0101505
0.18,0.00867512
0.2,0.00738378
0.22,0.00625849
0.24,0.00528228
0.26,0.00443923
0.28,0.0037145
0.3,0.00309439
0.32,0.00256629
0.34,0.00211869
0.36,0.00174115
0.38,0.00142425
0.4,0.00115956
0.42,0.000939588
0.44,0.000757694
0.46,0.000608051
0.48,0.000485573
0.5,0.000385848
0.52,0.000305073
0.54,0.000239991
0.56,0.000187832
0.58,0.000146255
0.6,0.000113291
0.62,8.7298e-05
0.64,6.69144e-05
0.66,5.10177e-05
0.68,3.86892e-05
0.7,2.91815e-05
0.72,2.18904e-05
0.74,1.63307e-05
0.76,1.21154e-05
0.78,8.93751e-06
0.8,6.55518e-06
0.82,4.77912e-06
0.84,3.46197e-06
0.86,2.48969e-06
0.88,1.77441e-06
0.9,1.24865e-06
0.92,8.60601e-07
0.94,5.70249e-07
0.96,3.46251e-07
0.98,1.63322e-07
1,0
