x,T
0,0.647887
0.02,0.634084
0.04,0.62033
0.06,0.606624
0.08,0.592965
0.1,0.579353
0.12,0.565787
0.14,0.552265
0.16,0.538788
0.18,0.525353
0.2,0.511961
0.22,0.498611
0.24,0.485301
0.26,0.472031
0.28,0.4588
0.3,0.445607
0.32,0.432451
0.34,0.419331
0.36,0.406246
0.38,0.393195
0.4,0.380178
0.42,0.367193
0.44,0.354239
0.46,0.341315
0.48,0.328421
0.5,0.315555
0.52,0.302716
0.54,0.289903
0.56,0.277116
0.58,0.264353
0.6,0.251613
0.62,0.238895
0.64,0.226198
0.66,0.213521
0.68,0.200862
0.7,0.188222
0.72,0.175598
0.74,0.16299
0.76,0.150396
0.78,0.137816
0.8,0.125248
0.82,0.112691
0.84,0.100145
0.86,0.0876068
0.88,0.075077
0.9,0.0625538
0.92,0.0500363
0.94,0.0375233
0.96,0.0250137
0.98,0.0125063
1,0
