x,T
0,0.528302
0.02,0.516188
0.04,0.504162
0.06,0.492222
0.08,0.480368
0.1,0.468598
0.12,0.456911
0.14,0.445305
0.16,0.433779
0.18,0.422333
0.2,0.410963
0.22,0.399669
0.24,0.38845
0.26,0.377303
0.28,0.366227
0.3,0.355222
0.32,0.344284
0.34,0.333413
0.36,0.322607
0.38,0.311863
0.4,0.301182
0.42,0.29056
0.44,0.279996
0.46,0.269488
0.48,0.259034
0.5,0.248633
0.52,0.238283
0.54,0.227981
0.56,0.217727
0.58,0.207518
0.6,0.197351
0.62,0.187226
0.64,0.17714
0.66,0.167092
0.68,0.157079
0.7,0.147099
0.72,0.13715
0.74,0.127231
0.76,0.117338
0.78,0.107471
0.8,0.0976275
0.82,0.0878046
0.84,0.0780007
0.86,0.0682136
0.88,0.0584413
0.9,0.0486817
0.92,0.0389327
0.94,0.0291921
0.96,0.0194579
0.98,0.00972788
1,0
