x,T
0,0.384236
0.02,0.373853
0.04,0.36362
0.06,0.353535
0.08,0.343596
0.1,0.333802
0.12,0.32415
0.14,0.314639
0.16,0.305267
0.18,0.296031
0.2,0.286929
0.22,0.277958
0.24,0.269117
0.26,0.260404
0.28,0.251814
0.3,0.243347
0.32,0.234999
0.34,0.226767
0.36,0.218649
0.38,0.210643
0.4,0.202744
0.42,0.194951
0.44,0.18726
0.46,0.179668
0.48,0.172173
0.5,0.164771
0.52,0.157458
0.54,0.150233
0.56,0.14309
0.58,0.136028
0.6,0.129043
0.62,0.122131
0.64,0.115288
0.66,0.108513
0.68,0.1018
0.7,0.0951467
0.72,0.0885493
0.74,0.0820042
0.76,0.0755078
0.78,0.0690564
0.8,0.0626463
0.82,0.0562739
0.84,0.0499355
0.86,0.0436272
0.88,0.0373455
0.9,0.0310865
0.92,0.0248464
0.94,0.0186215
0.96,0.012408
0.98,0.00620211
1,0
