x,T
0,0.712644
0.02,0.697834
0.04,0.683056
0.06,0.668311
0.08,0.653597
0.1,0.638913
0.12,0.62426
0.14,0.609637
0.16,0.595043
0.18,0.580478
0.2,0.56594
0.22,0.55143
0.24,0.536947
0.26,0.52249
0.28,0.508059
0.3,0.493652
0.32,0.47927
0.34,0.464912
0.36,0.450576
0.38,0.436264
0.4,0.421973
0.42,0.407703
0.44,0.393453
0.46,0.379224
0.48,0.365013
0.5,0.350821
0.52,0.336647
0.54,0.32249
0.56,0.30835
0.58,0.294225
0.6,0.280116
0.62,0.26602
0.64,0.251939
0.66,0.23787
0.68,0.223814
0.7,0.209769
0.72,0.195735
0.74,0.181712
0.76,0.167697
0.78,0.153692
0.8,0.139694
0.82,0.125704
0.84,0.111721
0.86,0.0977427
0.88,0.0837699
0.9,0.0698016
0.92,0.0558369
0.94,0.0418751
0.96,0.0279155
0.98,0.0139574
1,0
