x,T
0,0.172185
0.02,0.164296
0.04,0.156675
0.06,0.14932
0.08,0.142225
0.1,0.135385
0.12,0.128796
0.14,0.122451
0.16,0.116346
0.18,0.110476
0.2,0.104834
0.22,0.0994153
0.24,0.0942141
0.26,0.0892245
0.28,0.0844407
0.3,0.0798569
0.32,0.0754672
0.34,0.0712656
0.36,0.0672462
0.38,0.063403
0.4,0.05973
0.42,0.0562211
0.44,0.0528705
0.46,0.0496722
0.48,0.0466202
0.5,0.0437085
0.52,0.0409314
0.54,0.0382828
0.56,0.035757
0.58,0.0333482
0.6,0.0310507
0.62,0.0288586
0.64,0.0267664
0.66,0.0247685
0.68,0.0228592
0.7,0.0210332
0.72,0.0192847
0.74,0.0176086
0.76,0.0159993
0.78,0.0144516
0.8,0.0129601
0.82,0.0115197
0.84,0.010125
0.86,0.00877092
0.88,0.0074523
0.9,0.00616402
0.92,0.00490098
0.94,0.00365811
0.96,0.00243035
0.98,0.00121266
1,0
