x,T
0,0.624625
0.02,0.611168
0.04,0.597767
0.06,0.58442
0.08,0.571127
0.1,0.557887
0.12,0.5447
0.14,0.531563
0.16,0.518477
0.18,0.50544
0.2,0.492451
0.22,0.479509
0.24,0.466614
0.26,0.453764
0.28,0.440959
0.3,0.428197
0.32,0.415477
0.34,0.402799
0.36,0.39016
0.38,0.377561
0.4,0.365
0.42,0.352475
0.44,0.339986
0.46,0.327532
0.48,0.315112
0.5,0.302723
0.52,0.290366
0.54,0.278039
0.56,0.265741
0.58,0.253471
0.6,0.241227
0.62,0.229008
0.64,0.216813
0.66,0.204641
0.68,0.192491
0.7,0.180361
0.72,0.16825
0.74,0.156157
0.76,0.144081
0.78,0.13202
0.8,0.119973
0.82,0.107939
0.84,0.0959169
0.86,0.0839047
0.88,0.0719016
0.9,0.0599062
0.92,0.0479172
0.94,0.0359334
0.96,0.0239534
0.98,0.0119761
1,0
