x,T
0,0.719101
0.02,0.704187
0.04,0.689305
0.06,0.674452
0.08,0.65963
0.1,0.644837
0.12,0.630073
0.14,0.615338
0.16,0.600631
0.18,0.58595
0.2,0.571297
0.22,0.556669
0.24,0.542068
0.26,0.527491
0.28,0.512939
0.3,0.49841
0.32,0.483905
0.34,0.469422
0.36,0.454962
0.38,0.440523
0.4,0.426104
0.42,0.411706
0.44,0.397327
0.46,0.382968
0.48,0.368626
0.5,0.354303
0.52,0.339996
0.54,0.325705
0.56,0.311431
0.58,0.297171
0.6,0.282926
0.62,0.268694
0.64,0.254476
0.66,0.240269
0.68,0.226075
0.7,0.211892
0.72,0.197719
0.74,0.183555
0.76,0.169401
0.78,0.155255
0.8,0.141116
0.82,0.126985
0.84,0.11286
0.86,0.0987401
0.88,0.0846253
0.9,0.0705147
0.92,0.0564076
0.94,0.0423033
0.96,0.028201
0.98,0.0141002
1,0
