x,T
0,0.378109
0.02,0.367793
0.04,0.357629
0.06,0.347617
0.08,0.337754
0.1,0.328039
0.12,0.318469
0.14,0.309043
0.16,0.299758
0.18,0.290612
0.2,0.281603
0.22,0.272728
0.24,0.263985
0.26,0.255373
0.28,0.246887
0.3,0.238525
0.32,0.230286
0.34,0.222165
0.36,0.214161
0.38,0.206269
0.4,0.198489
0.42,0.190816
0.44,0.183247
0.46,0.17578
0.48,0.168411
0.5,0.161137
0.52,0.153954
0.54,0.146861
0.56,0.139852
0.58,0.132925
0.6,0.126077
0.62,0.119303
0.64,0.112601
0.66,0.105967
0.68,0.0993971
0.7,0.0928879
0.72,0.0864357
0.74,0.0800369
0.76,0.0736879
0.78,0.0673847
0.8,0.0611238
0.82,0.0549014
0.84,0.0487137
0.86,0.0425568
0.88,0.0364269
0.9,0.0303202
0.92,0.0242329
0.94,0.0181611
0.96,0.012101
0.98,0.00604854
1,0
