x,T
0,0.449339
0.02,0.438214
0.04,0.427209
0.06,0.416321
0.08,0.405551
0.1,0.394896
0.12,0.384355
0.14,0.373925
0.16,0.363605
0.18,0.353394
0.2,0.343289
0.22,0.333289
0.24,0.323391
0.26,0.313594
0.28,0.303895
0.3,0.294293
0.32,0.284786
0.34,0.27537
0.36,0.266044
0.38,0.256807
0.4,0.247654
0.42,0.238585
0.44,0.229596
0.46,0.220685
0.48,0.211851
0.5,0.203089
0.52,0.194398
0.54,0.185776
0.56,0.177219
0.58,0.168725
0.6,0.160292
0.62,0.151916
0.64,0.143595
0.66,0.135327
0.68,0.127108
0.7,0.118935
0.72,0.110807
0.74,0.102719
0.76,0.09467
0.78,0.086656
0.8,0.0786745
0.82,0.0707225
0.84,0.0627972
0.86,0.0548956
0.88,0.0470147
0.9,0.0391516
0.92,0.0313035
0.94,0.0234672
0.96,0.0156398
0.98,0.00781842
1,0
