x,T
0,0.545455
0.02,0.533112
0.04,0.520852
0.06,0.508671
0.08,0.49657
0.1,0.484547
0.12,0.472601
0.14,0.46073
0.16,0.448934
0.18,0.43721
0.2,0.425558
0.22,0.413977
0.24,0.402464
0.26,0.391018
0.28,0.379639
0.3,0.368324
0.32,0.357072
0.34,0.345881
0.36,0.334751
0.38,0.323679
0.4,0.312663
0.42,0.301703
0.44,0.290797
0.46,0.279942
0.48,0.269137
0.5,0.258382
0.52,0.247672
0.54,0.237009
0.56,0.226388
0.58,0.215809
0.6,0.20527
0.62,0.194769
0.64,0.184304
0.66,0.173874
0.68,0.163476
0.7,0.153109
0.72,0.14277
0.74,0.132459
0.76,0.122173
0.78,0.11191
0.8,0.101668
0.82,0.0914458
0.84,0.081241
0.86,0.0710518
0.88,0.0608762
0.9,0.0507123
0.92,0.0405581
0.94,0.0304117
0.96,0.0202712
0.98,0.0101346
1,0
