x,T
0,0.755382
0.02,0.739873
0.04,0.724388
0.06,0.708926
0.08,0.693487
0.1,0.67807
0.12,0.662675
0.14,0.647301
0.16,0.631948
0.18,0.616616
0.2,0.601305
0.22,0.586013
0.24,0.57074
0.26,0.555486
0.28,0.540251
0.3,0.525033
0.32,0.509833
0.34,0.494651
0.36,0.479484
0.38,0.464334
0.4,0.449199
0.42,0.43408
0.44,0.418975
0.46,0.403885
0.48,0.388808
0.5,0.373745
0.52,0.358694
0.54,0.343655
0.56,0.328629
0.58,0.313613
0.6,0.298609
0.62,0.283614
0.64,0.26863
0.66,0.253655
0.68,0.238688
0.7,0.22373
0.72,0.208779
0.74,0.193836
0.76,0.1789
0.78,0.163969
0.8,0.149045
0.82,0.134126
0.84,0.119211
0.86,0.1043
0.88,0.0893936
0.9,0.0744899
0.92,0.0595888
0.94,0.0446898
0.96,0.0297923
0.98,0.0148959
1,0
