x,T
0,0.671916
0.02,0.657747
0.04,0.64362
0.06,0.629535
0.08,0.615491
0.1,0.601487
0.12,0.587523
0.14,0.573597
0.16,0.55971
0.18,0.54586
0.2,0.532047
0.22,0.51827
0.24,0.504529
0.26,0.490821
0.28,0.477147
0.3,0.463506
0.32,0.449897
0.34,0.436319
0.36,0.422771
0.38,0.409253
0.4,0.395764
0.42,0.382302
0.44,0.368868
0.46,0.355459
0.48,0.342076
0.5,0.328718
0.52,0.315382
0.54,0.30207
0.56,0.288779
0.58,0.275509
0.6,0.262258
0.62,0.249027
0.64,0.235814
0.66,0.222618
0.68,0.209438
0.7,0.196274
0.72,0.183124
0.74,0.169987
0.76,0.156863
0.78,0.143751
0.8,0.130649
0.82,0.117556
0.84,0.104473
0.86,0.0913966
0.88,0.0783274
0.9,0.0652639
0.92,0.0522053
0.94,0.0391506
0.96,0.0260988
0.98,0.0130489
1,0
