x,T
0,0.683544
0.02,0.669195
0.04,0.654884
0.06,0.640613
0.08,0.62638
0.1,0.612184
0.12,0.598025
0.14,0.583902
0.16,0.569815
0.18,0.555762
0.2,0.541744
0.22,0.527759
0.24,0.513806
0.26,0.499886
0.28,0.485996
0.3,0.472138
0.32,0.458308
0.34,0.444508
0.36,0.430736
0.38,0.416991
0.4,0.403273
0.42,0.389581
0.44,0.375914
0.46,0.362271
0.48,0.348652
0.5,0.335055
0.52,0.32148
0.54,0.307926
0.56,0.294392
0.58,0.280877
0.6,0.267381
0.62,0.253902
0.64,0.24044
0.66,0.226994
0.68,0.213563
0.7,0.200147
0.72,0.186743
0.74,0.173352
0.76,0.159973
0.78,0.146604
0.8,0.133245
0.82,0.119895
0.84,0.106553
0.86,0.0932183
0.88,0.0798898
0.9,0.0665666
0.92,0.0532479
0.94,0.0399328
0.96,0.0266204
0.98,0.0133097
1,0
