x,T
0,0.680307
0.02,0.666008
0.04,0.651749
0.06,0.637529
0.08,0.623349
0.1,0.609207
0.12,0.595102
0.14,0.581034
0.16,0.567003
0.18,0.553007
0.2,0.539046
0.22,0.525119
0.24,0.511225
0.26,0.497364
0.28,0.483535
0.3,0.469736
0.32,0.455969
0.34,0.44223
0.36,0.428521
0.38,0.414839
0.4,0.401185
0.42,0.387557
0.44,0.373955
0.46,0.360377
0.48,0.346823
0.5,0.333293
0.52,0.319784
0.54,0.306297
0.56,0.292831
0.58,0.279384
0.6,0.265956
0.62,0.252547
0.64,0.239154
0.66,0.225778
0.68,0.212417
0.7,0.19907
0.72,0.185737
0.74,0.172417
0.76,0.159108
0.78,0.145811
0.8,0.132523
0.82,0.119245
0.84,0.105975
0.86,0.0927119
0.88,0.0794555
0.9,0.0662045
0.92,0.0529581
0.94,0.0397154
0.96,0.0264754
0.98,0.0132372
1,0
