x,T
0,0.691358
0.02,0.676886
0.04,0.662451
0.06,0.648054
0.08,0.633692
0.1,0.619367
0.12,0.605076
0.14,0.59082
0.16,0.576597
0.18,0.562408
0.2,0.54825
0.22,0.534125
0.24,0.520031
0.26,0.505967
0.28,0.491932
0.3,0.477927
0.32,0.463949
0.34,0.449999
0.36,0.436076
0.38,0.422179
0.4,0.408308
0.42,0.39446
0.44,0.380637
0.46,0.366836
0.48,0.353058
0.5,0.339301
0.52,0.325565
0.54,0.311849
0.56,0.298152
0.58,0.284473
0.6,0.270812
0.62,0.257167
0.64,0.243539
0.66,0.229925
0.68,0.216326
0.7,0.20274
0.72,0.189167
0.74,0.175605
0.76,0.162055
0.78,0.148515
0.8,0.134984
0.82,0.121461
0.84,0.107946
0.86,0.094438
0.88,0.0809358
0.9,0.0674387
0.92,0.0539459
0.94,0.0404564
0.96,0.0269695
0.98,0.0134843
1,0
