x,T
0,0.695864
0.02,0.681321
0.04,0.666814
0.06,0.652343
0.08,0.637908
0.1,0.623507
0.12,0.60914
0.14,0.594806
0.16,0.580505
0.18,0.566237
0.2,0.551999
0.22,0.537793
0.24,0.523616
0.26,0.509469
0.28,0.495351
0.3,0.481261
0.32,0.467198
0.34,0.453162
0.36,0.439151
0.38,0.425166
0.4,0.411206
0.42,0.397269
0.44,0.383356
0.46,0.369464
0.48,0.355595
0.5,0.341746
0.52,0.327917
0.54,0.314107
0.56,0.300316
0.58,0.286543
0.6,0.272786
0.62,0.259046
0.64,0.245322
0.66,0.231612
0.68,0.217915
0.7,0.204232
0.72,0.190561
0.74,0.176902
0.76,0.163253
0.78,0.149614
0.8,0.135984
0.82,0.122362
0.84,0.108748
0.86,0.0951397
0.88,0.0815376
0.9,0.0679405
0.92,0.0543474
0.94,0.0407577
0.96,0.0271704
0.98,0.0135848
1,0
