x,T
0,0.476987
0.02,0.465528
0.04,0.454176
0.06,0.442931
0.08,0.431791
0.1,0.420754
0.12,0.409821
0.14,0.398987
0.16,0.388253
0.18,0.377616
0.2,0.367075
0.22,0.356627
0.24,0.346272
0.26,0.336007
0.28,0.325831
0.3,0.315741
0.32,0.305736
0.34,0.295814
0.36,0.285972
0.38,0.276208
0.4,0.266522
0.42,0.256909
0.44,0.247369
0.46,0.237899
0.48,0.228497
0.5,0.21916
0.52,0.209887
0.54,0.200675
0.56,0.191521
0.58,0.182424
0.6,0.173381
0.62,0.164389
0.64,0.155447
0.66,0.146551
0.68,0.137699
0.7,0.128889
0.72,0.120118
0.74,0.111384
0.76,0.102684
0.78,0.0940158
0.8,0.0853763
0.82,0.0767632
0.84,0.0681739
0.86,0.0596058
0.88,0.0510562
0.9,0.0425225
0.92,0.034002
0.94,0.0254922
0.96,0.0169904
0.98,0.00849386
1,0
