x,T
0,0.735729
0.02,0.720545
0.04,0.705389
0.06,0.690259
0.08,0.675156
0.1,0.660079
0.12,0.645028
0.14,0.630001
0.16,0.615
0.18,0.600022
0.2,0.585068
0.22,0.570138
0.24,0.555229
0.26,0.540343
0.28,0.525479
0.3,0.510635
0.32,0.495812
0.34,0.481009
0.36,0.466225
0.38,0.451461
0.4,0.436714
0.42,0.421986
0.44,0.407274
0.46,0.392579
0.48,0.377901
0.5,0.363238
0.52,0.34859
0.54,0.333956
0.56,0.319336
0.58,0.30473
0.6,0.290136
0.62,0.275554
0.64,0.260983
0.66,0.246424
0.68,0.231875
0.7,0.217335
0.72,0.202805
0.74,0.188283
0.76,0.173769
0.78,0.159263
0.8,0.144763
0.82,0.130269
0.84,0.115781
0.86,0.101298
0.88,0.0868186
0.9,0.0723432
0.92,0.0578709
0.94,0.043401
0.96,0.028933
0.98,0.0144662
1,0
