x,T
0,0.285714
0.02,0.276381
0.04,0.26725
0.06,0.258318
0.08,0.249583
0.1,0.241043
0.12,0.232695
0.14,0.224536
0.16,0.216563
0.18,0.208774
0.2,0.201165
0.22,0.193733
0.24,0.186476
0.26,0.179388
0.28,0.172468
0.3,0.165712
0.32,0.159116
0.34,0.152676
0.36,0.146388
0.38,0.14025
0.4,0.134256
0.42,0.128403
0.44,0.122686
0.46,0.117103
0.48,0.111647
0.5,0.106316
0.52,0.101105
0.54,0.0960097
0.56,0.0910251
0.58,0.0861472
0.6,0.0813714
0.62,0.0766931
0.64,0.0721077
0.66,0.0676106
0.68,0.0631971
0.7,0.0588623
0.72,0.0546017
0.74,0.0504103
0.76,0.0462834
0.78,0.0422161
0.8,0.0382035
0.82,0.0342407
0.84,0.0303228
0.86,0.0264449
0.88,0.022602
0.9,0.018789
0.92,0.0150012
0.94,0.0112333
0.96,0.00748052
0.98,0.00373775
1,0
