x,T
0,0.407583
0.02,0.39694
0.04,0.386437
0.06,0.37607
0.08,0.365839
0.1,0.355741
0.12,0.345776
0.14,0.33594
0.16,0.326232
0.18,0.31665
0.2,0.307192
0.22,0.297856
0.24,0.288639
0.26,0.279539
0.28,0.270554
0.3,0.261681
0.32,0.252919
0.34,0.244264
0.36,0.235714
0.38,0.227267
0.4,0.218919
0.42,0.210668
0.44,0.202512
0.46,0.194447
0.48,0.186471
0.5,0.17858
0.52,0.170773
0.54,0.163045
0.56,0.155394
0.58,0.147817
0.6,0.14031
0.62,0.132871
0.64,0.125497
0.66,0.118183
0.68,0.110928
0.7,0.103727
0.72,0.096578
0.74,0.089477
0.76,0.0824207
0.78,0.0754059
0.8,0.0684291
0.82,0.061487
0.84,0.0545761
0.86,0.0476931
0.88,0.0408345
0.9,0.0339967
0.92,0.0271764
0.94,0.0203701
0.96,0.0135742
0.98,0.00678537
1,0
