x,T
0,0.681934
0.02,0.667609
0.04,0.653325
0.06,0.639079
0.08,0.624872
0.1,0.610703
0.12,0.596571
0.14,0.582476
0.16,0.568416
0.18,0.554392
0.2,0.540402
0.22,0.526446
0.24,0.512522
0.26,0.498631
0.28,0.484772
0.3,0.470943
0.32,0.457145
0.34,0.443375
0.36,0.429634
0.38,0.415921
0.4,0.402235
0.42,0.388574
0.44,0.374939
0.46,0.361329
0.48,0.347742
0.5,0.334178
0.52,0.320636
0.54,0.307116
0.56,0.293615
0.58,0.280135
0.6,0.266672
0.62,0.253228
0.64,0.239801
0.66,0.226389
0.68,0.212993
0.7,0.199611
0.72,0.186243
0.74,0.172887
0.76,0.159543
0.78,0.14621
0.8,0.132886
0.82,0.119572
0.84,0.106266
0.86,0.0929665
0.88,0.0796738
0.9,0.0663865
0.92,0.0531038
0.94,0.0398247
0.96,0.0265483
0.98,0.0132737
1,0
