x,T
0,0.567474
0.02,0.554832
0.04,0.542263
0.06,0.529768
0.08,0.517344
0.1,0.50499
0.12,0.492706
0.14,0.480491
0.16,0.468342
0.18,0.456259
0.2,0.444241
0.22,0.432286
0.24,0.420393
0.26,0.408561
0.28,0.396789
0.3,0.385075
0.32,0.373417
0.34,0.361815
0.36,0.350267
0.38,0.338772
0.4,0.327327
0.42,0.315933
0.44,0.304586
0.46,0.293286
0.48,0.282032
0.5,0.270821
0.52,0.259652
0.54,0.248524
0.56,0.237435
0.58,0.226383
0.6,0.215367
0.62,0.204386
0.64,0.193436
0.66,0.182518
0.68,0.171629
0.7,0.160768
0.72,0.149932
0.74,0.139121
0.76,0.128332
0.78,0.117564
0.8,0.106816
0.82,0.0960842
0.84,0.0853685
0.86,0.0746669
0.88,0.0639774
0.9,0.0532985
0.92,0.0426283
0.94,0.0319651
0.96,0.0213071
0.98,0.0106527
1,0
