x,T
0,0.579125
0.02,0.566321
0.04,0.553586
0.06,0.540921
0.08,0.528323
0.1,0.515793
0.12,0.503328
0.14,0.490927
0.16,0.47859
0.18,0.466315
0.2,0.454101
0.22,0.441947
0.24,0.429852
0.26,0.417814
0.28,0.405833
0.3,0.393906
0.32,0.382034
0.34,0.370213
0.36,0.358443
0.38,0.346724
0.4,0.335052
0.42,0.323427
0.44,0.311848
0.46,0.300313
0.48,0.28882
0.5,0.277369
0.52,0.265958
0.54,0.254584
0.56,0.243248
0.58,0.231947
0.6,0.220679
0.62,0.209444
0.64,0.19824
0.66,0.187064
0.68,0.175917
0.7,0.164795
0.72,0.153698
0.74,0.142623
0.76,0.13157
0.78,0.120537
0.8,0.109521
0.82,0.0985222
0.84,0.087538
0.86,0.0765669
0.88,0.0656073
0.9,0.0546576
0.92,0.0437162
0.94,0.0327814
0.96,0.0218515
0.98,0.0109249
1,0
