x,T
0,0.73904
0.02,0.723801
0.04,0.70859
0.06,0.693405
0.08,0.678245
0.1,0.663111
0.12,0.648002
0.14,0.632918
0.16,0.617857
0.18,0.60282
0.2,0.587806
0.22,0.572815
0.24,0.557845
0.26,0.542897
0.28,0.527971
0.3,0.513064
0.32,0.498178
0.34,0.483311
0.36,0.468463
0.38,0.453633
0.4,0.438821
0.42,0.424027
0.44,0.409249
0.46,0.394488
0.48,0.379742
0.5,0.365012
0.52,0.350296
0.54,0.335594
0.56,0.320905
0.58,0.30623
0.6,0.291566
0.62,0.276915
0.64,0.262275
0.66,0.247645
0.68,0.233026
0.7,0.218415
0.72,0.203814
0.74,0.189221
0.76,0.174636
0.78,0.160058
0.8,0.145486
0.82,0.130921
0.84,0.11636
0.86,0.101805
0.88,0.0872537
0.9,0.0727059
0.92,0.0581611
0.94,0.0436188
0.96,0.0290782
0.98,0.0145388
1,0
