x,T
0,0.517375
0.02,0.505403
0.04,0.493524
0.06,0.481736
0.08,0.470037
0.1,0.458426
0.12,0.446902
0.14,0.435463
0.16,0.424109
0.18,0.412836
0.2,0.401645
0.22,0.390533
0.24,0.3795
0.26,0.368542
0.28,0.35766
0.3,0.34685
0.32,0.336112
0.34,0.325444
0.36,0.314844
0.38,0.30431
0.4,0.29384
0.42,0.283433
0.44,0.273087
0.46,0.2628
0.48,0.252571
0.5,0.242396
0.52,0.232274
0.54,0.222204
0.56,0.212184
0.58,0.20221
0.6,0.192282
0.62,0.182397
0.64,0.172554
0.66,0.16275
0.68,0.152982
0.7,0.14325
0.72,0.133551
0.74,0.123882
0.76,0.114242
0.78,0.104628
0.8,0.0950392
0.82,0.085472
0.84,0.0759248
0.86,0.0663953
0.88,0.0568814
0.9,0.0473808
0.92,0.0378913
0.94,0.0284107
0.96,0.0189367
0.98,0.00946725
1,0
