x,T
0,0.789916
0.02,0.773823
0.04,0.757748
0.06,0.74169
0.08,0.725649
0.1,0.709624
0.12,0.693615
0.14,0.677622
0.16,0.661644
0.18,0.645682
0.2,0.629734
0.22,0.613801
0.24,0.597882
0.26,0.581977
0.28,0.566085
0.3,0.550207
0.32,0.534341
0.34,0.518488
0.36,0.502647
0.38,0.486818
0.4,0.471
0.42,0.455193
0.44,0.439397
0.46,0.423612
0.48,0.407836
0.5,0.39207
0.52,0.376314
0.54,0.360566
0.56,0.344827
0.58,0.329097
0.6,0.313374
0.62,0.297659
0.64,0.281951
0.66,0.266249
0.68,0.250554
0.7,0.234865
0.72,0.219182
0.74,0.203504
0.76,0.187831
0.78,0.172162
0.8,0.156498
0.82,0.140837
0.84,0.12518
0.86,0.109526
0.88,0.0938745
0.9,0.0782252
0.92,0.0625779
0.94,0.0469321
0.96,0.0312874
0.98,0.0156435
1,0
