x,T
0,0.439462
0.02,0.428453
0.04,0.417569
0.06,0.406807
0.08,0.396166
0.1,0.385645
0.12,0.375241
0.14,0.364954
0.16,0.35478
0.18,0.344719
0.2,0.334769
0.22,0.324927
0.24,0.315191
0.26,0.30556
0.28,0.296031
0.3,0.286602
0.32,0.277271
0.34,0.268036
0.36,0.258895
0.38,0.249844
0.4,0.240882
0.42,0.232006
0.44,0.223214
0.46,0.214504
0.48,0.205872
0.5,0.197316
0.52,0.188834
0.54,0.180423
0.56,0.17208
0.58,0.163802
0.6,0.155588
0.62,0.147433
0.64,0.139335
0.66,0.131292
0.68,0.1233
0.7,0.115356
0.72,0.107458
0.74,0.0996031
0.76,0.0917876
0.78,0.0840088
0.8,0.0762638
0.82,0.0685496
0.84,0.060863
0.86,0.053201
0.88,0.0455607
0.9,0.0379389
0.92,0.0303325
0.94,0.0227386
0.96,0.0151539
0.98,0.0075754
1,0
