x,T
0,0.771481
0.02,0.755702
0.04,0.739944
0.06,0.724206
0.08,0.708488
0.1,0.692789
0.12,0.677109
0.14,0.661448
0.16,0.645806
0.18,0.630181
0.2,0.614574
0.22,0.598984
0.24,0.583411
0.26,0.567854
0.28,0.552314
0.3,0.536789
0.32,0.521279
0.34,0.505784
0.36,0.490304
0.38,0.474837
0.4,0.459384
0.42,0.443945
0.44,0.428518
0.46,0.413103
0.48,0.3977
0.5,0.382309
0.52,0.366929
0.54,0.35156
0.56,0.336201
0.58,0.320851
0.6,0.305511
0.62,0.29018
0.64,0.274858
0.66,0.259543
0.68,0.244237
0.7,0.228937
0.72,0.213644
0.74,0.198357
0.76,0.183076
0.78,0.167801
0.8,0.152531
0.82,0.137265
0.84,0.122003
0.86,0.106745
0.88,0.0914894
0.9,0.0762371
0.92,0.0609869
0.94,0.0457386
0.96,0.0304917
0.98,0.0152456
1,0
