x,T
0,0.260355
0.02,0.2513
0.04,0.242461
0.06,0.233836
0.08,0.225422
0.1,0.217217
0.12,0.209216
0.14,0.201418
0.16,0.193819
0.18,0.186416
0.2,0.179205
0.22,0.172183
0.24,0.165346
0.26,0.15869
0.28,0.152213
0.3,0.145909
0.32,0.139776
0.34,0.133808
0.36,0.128002
0.38,0.122354
0.4,0.116859
0.42,0.111514
0.44,0.106313
0.46,0.101252
0.48,0.0963262
0.5,0.0915319
0.52,0.086864
0.54,0.0823178
0.56,0.0778886
0.58,0.0735716
0.6,0.069362
0.62,0.0652548
0.64,0.0612453
0.66,0.0573284
0.68,0.0534992
0.7,0.0497526
0.72,0.0460837
0.74,0.0424874
0.76,0.0389585
0.78,0.0354921
0.8,0.0320828
0.82,0.0287257
0.84,0.0254155
0.86,0.0221471
0.88,0.0189152
0.9,0.0157147
0.92,0.0125404
0.94,0.00938697
0.96,0.00624925
0.98,0.00312201
1,0
