x,T
0,0.732334
0.02,0.717205
0.04,0.702105
0.06,0.687032
0.08,0.671987
0.1,0.656968
0.12,0.641976
0.14,0.627009
0.16,0.612068
0.18,0.597151
0.2,0.582259
0.22,0.56739
0.24,0.552545
0.26,0.537722
0.28,0.522921
0.3,0.508142
0.32,0.493384
0.34,0.478646
0.36,0.463929
0.38,0.449231
0.4,0.434551
0.42,0.41989
0.44,0.405247
0.46,0.39062
0.48,0.37601
0.5,0.361417
0.52,0.346838
0.54,0.332275
0.56,0.317725
0.58,0.303189
0.6,0.288666
0.62,0.274156
0.64,0.259657
0.66,0.24517
0.68,0.230693
0.7,0.216226
0.72,0.201769
0.74,0.18732
0.76,0.172879
0.78,0.158446
0.8,0.14402
0.82,0.1296
0.84,0.115186
0.86,0.100777
0.88,0.0863719
0.9,0.0719708
0.92,0.0575728
0.94,0.0431774
0.96,0.0287839
0.98,0.0143916
1,0
