x,T
0,0.538745
0.02,0.526493
0.04,0.514325
0.06,0.502239
0.08,0.490235
0.1,0.478311
0.12,0.466467
0.14,0.4547
0.16,0.44301
0.18,0.431395
0.2,0.419854
0.22,0.408385
0.24,0.396987
0.26,0.385659
0.28,0.374398
0.3,0.363205
0.32,0.352076
0.34,0.34101
0.36,0.330007
0.38,0.319063
0.4,0.308179
0.42,0.297351
0.44,0.286578
0.46,0.275859
0.48,0.265192
0.5,0.254575
0.52,0.244006
0.54,0.233484
0.56,0.223006
0.58,0.212572
0.6,0.202178
0.62,0.191824
0.64,0.181507
0.66,0.171226
0.68,0.160978
0.7,0.150762
0.72,0.140576
0.74,0.130418
0.76,0.120286
0.78,0.110177
0.8,0.100091
0.82,0.0900245
0.84,0.0799762
0.86,0.069944
0.88,0.0599258
0.9,0.0499197
0.92,0.0399237
0.94,0.0299357
0.96,0.0199538
0.98,0.00997588
1,0
