x,T
0,0.764595
0.02,0.748932
0.04,0.733291
0.06,0.717672
0.08,0.702073
0.1,0.686495
0.12,0.670938
0.14,0.6554
0.16,0.639882
0.18,0.624383
0.2,0.608902
0.22,0.59344
0.24,0.577995
0.26,0.562569
0.28,0.547159
0.3,0.531765
0.32,0.516388
0.34,0.501027
0.36,0.485681
0.38,0.47035
0.4,0.455033
0.42,0.43973
0.44,0.424441
0.46,0.409165
0.48,0.393902
0.5,0.378651
0.52,0.363412
0.54,0.348184
0.56,0.332967
0.58,0.31776
0.6,0.302563
0.62,0.287376
0.64,0.272198
0.66,0.257028
0.68,0.241867
0.7,0.226713
0.72,0.211567
0.74,0.196427
0.76,0.181293
0.78,0.166165
0.8,0.151042
0.82,0.135924
0.84,0.120811
0.86,0.105701
0.88,0.0905945
0.9,0.075491
0.92,0.0603899
0.94,0.0452908
0.96,0.030193
0.98,0.0150963
1,0
