x,T
0,0.64986
0.02,0.636027
0.04,0.622243
0.06,0.608506
0.08,0.594816
0.1,0.581172
0.12,0.567573
0.14,0.554018
0.16,0.540507
0.18,0.527039
0.2,0.513613
0.22,0.500228
0.24,0.486883
0.26,0.473577
0.28,0.460309
0.3,0.44708
0.32,0.433886
0.34,0.420729
0.36,0.407606
0.38,0.394517
0.4,0.381461
0.42,0.368437
0.44,0.355443
0.46,0.34248
0.48,0.329545
0.5,0.316639
0.52,0.303759
0.54,0.290906
0.56,0.278077
0.58,0.265272
0.6,0.25249
0.62,0.23973
0.64,0.22699
0.66,0.21427
0.68,0.201569
0.7,0.188886
0.72,0.176218
0.74,0.163567
0.76,0.150929
0.78,0.138305
0.8,0.125693
0.82,0.113092
0.84,0.100501
0.86,0.0879192
0.88,0.0753449
0.9,0.0627772
0.92,0.0502151
0.94,0.0376575
0.96,0.0251031
0.98,0.012551
1,0
