x,T
0,0.371859
0.02,0.361611
0.04,0.351518
0.06,0.34158
0.08,0.331794
0.1,0.322159
0.12,0.312672
0.14,0.303332
0.16,0.294135
0.18,0.285081
0.2,0.276167
0.22,0.267389
0.24,0.258747
0.26,0.250237
0.28,0.241857
0.3,0.233603
0.32,0.225474
0.34,0.217467
0.36,0.209578
0.38,0.201805
0.4,0.194144
0.42,0.186594
0.44,0.17915
0.46,0.171809
0.48,0.164569
0.5,0.157426
0.52,0.150377
0.54,0.143418
0.56,0.136546
0.58,0.129757
0.6,0.123049
0.62,0.116417
0.64,0.109857
0.66,0.103368
0.68,0.0969435
0.7,0.0905813
0.72,0.0842774
0.74,0.078028
0.76,0.0718294
0.78,0.0656777
0.8,0.0595692
0.82,0.0534999
0.84,0.047466
0.86,0.0414636
0.88,0.0354888
0.9,0.0295378
0.92,0.0236065
0.94,0.017691
0.96,0.0117874
0.98,0.00589172
1,0
