x,T
0,0.65374
0.02,0.639848
0.04,0.626004
0.06,0.612206
0.08,0.598454
0.1,0.584748
0.12,0.571085
0.14,0.557465
0.16,0.543889
0.18,0.530354
0.2,0.51686
0.22,0.503406
0.24,0.489991
0.26,0.476615
0.28,0.463276
0.3,0.449974
0.32,0.436708
0.34,0.423477
0.36,0.410279
0.38,0.397115
0.4,0.383982
0.42,0.370881
0.44,0.35781
0.46,0.344769
0.48,0.331755
0.5,0.318769
0.52,0.305809
0.54,0.292875
0.56,0.279965
0.58,0.267078
0.6,0.254213
0.62,0.24137
0.64,0.228547
0.66,0.215743
0.68,0.202958
0.7,0.190189
0.72,0.177437
0.74,0.1647
0.76,0.151977
0.78,0.139266
0.8,0.126568
0.82,0.11388
0.84,0.101202
0.86,0.088533
0.88,0.0758713
0.9,0.0632162
0.92,0.0505664
0.94,0.037921
0.96,0.0252789
0.98,0.0126389
1,0
