x,T
0,0.774775
0.02,0.75894
0.04,0.743126
0.06,0.727331
0.08,0.711555
0.1,0.695798
0.12,0.68006
0.14,0.66434
0.16,0.648638
0.18,0.632953
0.2,0.617285
0.22,0.601634
0.24,0.586
0.26,0.570381
0.28,0.554778
0.3,0.53919
0.32,0.523616
0.34,0.508058
0.36,0.492513
0.38,0.476981
0.4,0.461463
0.42,0.445958
0.44,0.430465
0.46,0.414984
0.48,0.399515
0.5,0.384057
0.52,0.36861
0.54,0.353173
0.56,0.337746
0.58,0.322328
0.6,0.30692
0.62,0.29152
0.64,0.276128
0.66,0.260744
0.68,0.245368
0.7,0.229999
0.72,0.214636
0.74,0.199279
0.76,0.183928
0.78,0.168582
0.8,0.153241
0.82,0.137905
0.84,0.122572
0.86,0.107243
0.88,0.0919168
0.9,0.0765933
0.92,0.061272
0.94,0.0459525
0.96,0.0306342
0.98,0.0153169
1,0
