x,T
0,0.689826
0.02,0.675378
0.04,0.660968
0.06,0.646595
0.08,0.632259
0.1,0.617959
0.12,0.603694
0.14,0.589464
0.16,0.575268
0.18,0.561105
0.2,0.546976
0.22,0.532878
0.24,0.518811
0.26,0.504775
0.28,0.490769
0.3,0.476792
0.32,0.462844
0.34,0.448924
0.36,0.43503
0.38,0.421163
0.4,0.407321
0.42,0.393505
0.44,0.379712
0.46,0.365942
0.48,0.352195
0.5,0.33847
0.52,0.324765
0.54,0.311081
0.56,0.297415
0.58,0.283769
0.6,0.27014
0.62,0.256528
0.64,0.242932
0.66,0.229351
0.68,0.215785
0.7,0.202232
0.72,0.188692
0.74,0.175164
0.76,0.161647
0.78,0.14814
0.8,0.134643
0.82,0.121154
0.84,0.107673
0.86,0.0941992
0.88,0.080731
0.9,0.067268
0.92,0.0538092
0.94,0.0403539
0.96,0.0269012
0.98,0.0134502
1,0
