x,T
0,0.0875912
0.02,0.0815653
0.04,0.0758623
0.06,0.070472
0.08,0.065384
0.1,0.0605879
0.12,0.056073
0.14,0.0518286
0.16,0.047844
0.18,0.0441086
0.2,0.0406116
0.22,0.0373425
0.24,0.0342908
0.26,0.0314462
0.28,0.0287985
0.3,0.0263376
0.32,0.0240537
0.34,0.0219372
0.36,0.0199789
0.38,0.0181695
0.4,0.0165003
0.42,0.0149628
0.44,0.0135487
0.46,0.0122501
0.48,0.0110593
0.5,0.00996914
0.52,0.00897252
0.54,0.0080628
0.56,0.00723362
0.58,0.00647893
0.6,0.005793
0.62,0.00517038
0.64,0.00460594
0.66,0.00409483
0.68,0.00363246
0.7,0.00321452
0.72,0.00283695
0.74,0.00249593
0.76,0.00218787
0.78,0.00190938
0.8,0.0016573
0.82,0.00142862
0.84,0.00122052
0.86,0.00103033
0.88,0.000855499
0.9,0.000693616
0.92,0.000542363
0.94,0.000399512
0.96,0.000262902
0.98,0.000130422
1,0
