x,T
0,0.767225
0.02,0.751518
0.04,0.735833
0.06,0.720168
0.08,0.704524
0.1,0.6889
0.12,0.673296
0.14,0.657711
0.16,0.642145
0.18,0.626598
0.2,0.611069
0.22,0.595558
0.24,0.580065
0.26,0.564588
0.28,0.549129
0.3,0.533685
0.32,0.518257
0.34,0.502845
0.36,0.487447
0.38,0.472065
0.4,0.456696
0.42,0.441341
0.44,0.425999
0.46,0.41067
0.48,0.395354
0.5,0.380049
0.52,0.364756
0.54,0.349474
0.56,0.334203
0.58,0.318942
0.6,0.30369
0.62,0.288448
0.64,0.273215
0.66,0.25799
0.68,0.242773
0.7,0.227563
0.72,0.212361
0.74,0.197165
0.76,0.181975
0.78,0.16679
0.8,0.151611
0.82,0.136437
0.84,0.121266
0.86,0.1061
0.88,0.0909366
0.9,0.0757762
0.92,0.0606182
0.94,0.045462
0.96,0.0303072
0.98,0.0151534
1,0
