x,T
0,0.757282
0.02,0.741741
0.04,0.726224
0.06,0.71073
0.08,0.695258
0.1,0.679808
0.12,0.664379
0.14,0.648972
0.16,0.633585
0.18,0.618219
0.2,0.602872
0.22,0.587545
0.24,0.572237
0.26,0.556948
0.28,0.541676
0.3,0.526423
0.32,0.511186
0.34,0.495966
0.36,0.480763
0.38,0.465576
0.4,0.450403
0.42,0.435246
0.44,0.420103
0.46,0.404975
0.48,0.38986
0.5,0.374757
0.52,0.359668
0.54,0.34459
0.56,0.329524
0.58,0.314469
0.6,0.299425
0.62,0.284391
0.64,0.269366
0.66,0.254351
0.68,0.239344
0.7,0.224346
0.72,0.209355
0.74,0.194371
0.76,0.179394
0.78,0.164423
0.8,0.149457
0.82,0.134497
0.84,0.119541
0.86,0.10459
0.88,0.0896416
0.9,0.0746966
0.92,0.0597542
0.94,0.0448139
0.96,0.0298751
0.98,0.0149373
1,0
