x,T
0,0.655647
0.02,0.641727
0.04,0.627853
0.06,0.614026
0.08,0.600243
0.1,0.586506
0.12,0.572811
0.14,0.55916
0.16,0.545551
0.18,0.531983
0.2,0.518456
0.22,0.504968
0.24,0.491519
0.26,0.478108
0.28,0.464734
0.3,0.451397
0.32,0.438095
0.34,0.424827
0.36,0.411593
0.38,0.398391
0.4,0.385222
0.42,0.372083
0.44,0.358973
0.46,0.345893
0.48,0.332841
0.5,0.319816
0.52,0.306817
0.54,0.293842
0.56,0.280892
0.58,0.267965
0.6,0.25506
0.62,0.242176
0.64,0.229312
0.66,0.216467
0.68,0.20364
0.7,0.19083
0.72,0.178036
0.74,0.165256
0.76,0.152491
0.78,0.139738
0.8,0.126997
0.82,0.114267
0.84,0.101547
0.86,0.0888345
0.88,0.0761299
0.9,0.0634318
0.92,0.050739
0.94,0.0380505
0.96,0.0253652
0.98,0.0126821
1,0
