x,T
0,0.777184
0.02,0.761308
0.04,0.745453
0.06,0.729616
0.08,0.713798
0.1,0.697999
0.12,0.682218
0.14,0.666454
0.16,0.650709
0.18,0.63498
0.2,0.619268
0.22,0.603572
0.24,0.587892
0.26,0.572228
0.28,0.556579
0.3,0.540944
0.32,0.525325
0.34,0.509719
0.36,0.494127
0.38,0.478549
0.4,0.462983
0.42,0.44743
0.44,0.431889
0.46,0.416359
0.48,0.400841
0.5,0.385334
0.52,0.369838
0.54,0.354351
0.56,0.338874
0.58,0.323407
0.6,0.307948
0.62,0.292498
0.64,0.277056
0.66,0.261622
0.68,0.246195
0.7,0.230775
0.72,0.215361
0.74,0.199953
0.76,0.18455
0.78,0.169153
0.8,0.153761
0.82,0.138372
0.84,0.122988
0.86,0.107607
0.88,0.0922289
0.9,0.0768535
0.92,0.0614802
0.94,0.0461087
0.96,0.0307384
0.98,0.015369
1,0
