x,T
0,0.458874
0.02,0.447635
0.04,0.436512
0.06,0.425502
0.08,0.414606
0.1,0.40382
0.12,0.393144
0.14,0.382577
0.16,0.372115
0.18,0.361758
0.2,0.351503
0.22,0.341349
0.24,0.331294
0.26,0.321337
0.28,0.311474
0.3,0.301704
0.32,0.292025
0.34,0.282435
0.36,0.272932
0.38,0.263513
0.4,0.254176
0.42,0.244919
0.44,0.23574
0.46,0.226637
0.48,0.217606
0.5,0.208646
0.52,0.199755
0.54,0.190929
0.56,0.182166
0.58,0.173464
0.6,0.164819
0.62,0.156231
0.64,0.147695
0.66,0.13921
0.68,0.130772
0.7,0.122379
0.72,0.114029
0.74,0.105717
0.76,0.0974431
0.78,0.0892027
0.8,0.0809936
0.82,0.0728129
0.84,0.0646578
0.86,0.0565256
0.88,0.0484133
0.9,0.0403182
0.92,0.0322374
0.94,0.024168
0.96,0.0161072
0.98,0.00805218
1,0
