x,T
0,0.783362
0.02,0.767382
0.04,0.75142
0.06,0.735476
0.08,0.71955
0.1,0.703641
0.12,0.68775
0.14,0.671875
0.16,0.656017
0.18,0.640175
0.2,0.624349
0.22,0.608538
0.24,0.592742
0.26,0.576961
0.28,0.561194
0.3,0.545442
0.32,0.529703
0.34,0.513977
0.36,0.498264
0.38,0.482564
0.4,0.466876
0.42,0.4512
0.44,0.435535
0.46,0.419882
0.48,0.404239
0.5,0.388606
0.52,0.372983
0.54,0.35737
0.56,0.341766
0.58,0.326171
0.6,0.310584
0.62,0.295005
0.64,0.279434
0.66,0.26387
0.68,0.248313
0.7,0.232762
0.72,0.217217
0.74,0.201678
0.76,0.186144
0.78,0.170615
0.8,0.15509
0.82,0.13957
0.84,0.124053
0.86,0.108539
0.88,0.0930284
0.9,0.07752
0.92,0.0620135
0.94,0.0465087
0.96,0.0310051
0.98,0.0155024
1,0
