x,T
0,0.798061
0.02,0.781829
0.04,0.765612
0.06,0.749411
0.08,0.733225
0.1,0.717055
0.12,0.7009
0.14,0.684759
0.16,0.668632
0.18,0.652519
0.2,0.636421
0.22,0.620335
0.24,0.604263
0.26,0.588203
0.28,0.572156
0.3,0.55612
0.32,0.540097
0.34,0.524085
0.36,0.508085
0.38,0.492095
0.4,0.476116
0.42,0.460147
0.44,0.444188
0.46,0.428239
0.48,0.412299
0.5,0.396368
0.52,0.380445
0.54,0.364531
0.56,0.348624
0.58,0.332725
0.6,0.316834
0.62,0.300949
0.64,0.285071
0.66,0.269199
0.68,0.253334
0.7,0.237473
0.72,0.221618
0.74,0.205768
0.76,0.189922
0.78,0.17408
0.8,0.158243
0.82,0.142409
0.84,0.126577
0.86,0.110749
0.88,0.0949233
0.9,0.0790995
0.92,0.0632775
0.94,0.0474569
0.96,0.0316374
0.98,0.0158185
1,0
