x,T
0,0.785592
0.02,0.769573
0.04,0.753573
0.06,0.73759
0.08,0.721625
0.1,0.705677
0.12,0.689745
0.14,0.673831
0.16,0.657932
0.18,0.642049
0.2,0.626181
0.22,0.610329
0.24,0.594491
0.26,0.578668
0.28,0.562859
0.3,0.547063
0.32,0.531281
0.34,0.515512
0.36,0.499756
0.38,0.484012
0.4,0.46828
0.42,0.452559
0.44,0.43685
0.46,0.421151
0.48,0.405463
0.5,0.389785
0.52,0.374117
0.54,0.358458
0.56,0.342808
0.58,0.327167
0.6,0.311534
0.62,0.295908
0.64,0.280291
0.66,0.26468
0.68,0.249076
0.7,0.233478
0.72,0.217886
0.74,0.2023
0.76,0.186718
0.78,0.171142
0.8,0.15557
0.82,0.140001
0.84,0.124437
0.86,0.108875
0.88,0.0933164
0.9,0.0777601
0.92,0.0622057
0.94,0.0466529
0.96,0.0311013
0.98,0.0155504
1,0
