x,T
0,0.62908
0.02,0.615558
0.04,0.602089
0.06,0.588675
0.08,0.575312
0.1,0.562002
0.12,0.548742
0.14,0.535532
0.16,0.522371
0.18,0.509258
0.2,0.496193
0.22,0.483173
0.24,0.470199
0.26,0.457269
0.28,0.444382
0.3,0.431538
0.32,0.418735
0.34,0.405972
0.36,0.393248
0.38,0.380562
0.4,0.367913
0.42,0.355301
0.44,0.342723
0.46,0.330179
0.48,0.317668
0.5,0.305188
0.52,0.292738
0.54,0.280318
0.56,0.267926
0.58,0.255561
0.6,0.243222
0.62,0.230908
0.64,0.218616
0.66,0.206348
0.68,0.1941
0.7,0.181872
0.72,0.169662
0.74,0.157471
0.76,0.145295
0.78,0.133134
0.8,0.120987
0.82,0.108853
0.84,0.0967295
0.86,0.0846164
0.88,0.072512
0.9,0.0604151
0.92,0.0483246
0.94,0.036239
0.96,0.0241573
0.98,0.012078
1,0
